continent_ct,country,iso3_country,year,sector,subsector,asset_type,activity,emissions_quantity,capacity,activity_diff,emissions_quantity_diff,count,emissions_factor
Africa,Angola,AGO,2024,fossil-fuel-operations,oil-and-gas-production,assets,0.0,26.045786241178423,0.0,0.0,0.0,3,inf
Africa,Angola,AGO,2024,fossil-fuel-operations,oil-and-gas-refining,assets,11990964.347358577,0.24831568335802293,672000.0,0.0,0.0,1,2.0708566564350016e-08
Africa,Angola,AGO,2024,fossil-fuel-operations,oil-and-gas-transport,assets,0.0,7.172939656505671,0.0,0.0,0.0,3,inf
Africa,Angola,AGO,2024,manufacturing,cement,assets,4445552.317094871,0.0,8430000.0,288062.433758,0.0,4,0.0
Africa,Angola,AGO,2024,mineral-extraction,iron-mining,assets,0.0,0.0,498889178.9378416,0.0,0.0,1,
Africa,Angola,AGO,2024,power,electricity-generation,assets,2586299.0,373.1207879377906,18458.4,7331.0,1.060587,12,0.00014426823346325797
Africa,Angola,AGO,2024,transportation,domestic-aviation,assets,16416.559753149606,0.6111280750839602,23670.0,-147.163343,-0.005791,15,3.7226318075972766e-05
Africa,Angola,AGO,2024,transportation,domestic-shipping,assets,4391564.8688215995,99.7860671523243,221252.0,212852.382879,1.3626280000000006,34,2.2722211815830507e-05
Africa,Angola,AGO,2024,transportation,international-aviation,assets,2161886.807095353,5.91873280238725,156405.0,26035.77369,0.07128,15,2.737762579873219e-06
Africa,Angola,AGO,2024,transportation,international-shipping,assets,4773865.451508699,142.72672440107348,10280.0,73171.553057,-4.999176000000002,31,2.9897517190386487e-05
Africa,Angola,AGO,2024,transportation,road-transportation,assets,51222899660.31165,10227.410694684515,4047748.226277847,583151077.7579778,109.08885500000002,163,1.9966481324775297e-07
Africa,Angola,AGO,2024,waste,domestic-wastewater-treatment-and-discharge,assets,44148184.7209529,0.0,44148184.7209529,673469.111803,0.0,8,0.0
Africa,Angola,AGO,2024,waste,solid-waste-disposal,assets,883618.4601573062,0.0,6187804.342838279,27075.328395,0.0,3,0.0
Africa,Benin,BEN,2021,agriculture,enteric-fermentation-cattle-pasture,assets,22219132.150320005,0.0,22219132.150320005,0.0,0.0,75,0.0
Africa,Benin,BEN,2021,agriculture,manure-left-on-pasture-cattle,assets,22219132.150320005,0.0,22219132.150320005,0.0,0.0,75,0.0
Africa,Benin,BEN,2021,agriculture,rice-cultivation,assets,0.0,0.0,0.0,0.0,0.0,78,
Africa,Benin,BEN,2021,agriculture,synthetic-fertilizer-application,assets,201.40590351990403,0.0,289846.1381148691,0.0,0.0,15,0.0
Africa,Benin,BEN,2021,buildings,non-residential-onsite-fuel-usage,assets,310978923.96722996,184.43676776982372,5894125.1853600005,0.0,0.0,76,5.930844618565184e-07
Africa,Benin,BEN,2021,buildings,residential-onsite-fuel-usage,assets,33596974515.333694,8469.125396561692,564664324.47888,0.0,0.0,78,2.52080001807793e-07
Africa,Benin,BEN,2021,manufacturing,cement,assets,1206083.386695074,0.0,2300004.0,0.0,0.0,2,0.0
Africa,Benin,BEN,2021,power,electricity-generation,assets,991406.0,78.13468168830816,2346.0,0.0,0.0,3,7.881199194710155e-05
Africa,Benin,BEN,2021,transportation,domestic-aviation,assets,4.913739599914469,0.00019698077112212167,56.000001668930054,0.0,0.0,2,4.008775131786601e-05
Africa,Benin,BEN,2021,transportation,domestic-shipping,assets,27670.960898499998,1.5581560443160893,8316.0,0.0,0.0,1,5.6310153089065826e-05
Africa,Benin,BEN,2021,transportation,international-aviation,assets,54585.789590295455,1.1209896860927147,12041.999999999998,0.0,0.0,2,2.0536291487336294e-05
Africa,Benin,BEN,2021,transportation,international-shipping,assets,1212714.2561156,35.1350556134243,2224.0,0.0,0.0,1,2.8972245882524783e-05
Africa,Benin,BEN,2021,transportation,road-transportation,assets,16022471196.507612,1168.2448023683285,1163663.7795775314,0.0,0.0,78,7.291289764483824e-08
Africa,Benin,BEN,2021,waste,solid-waste-disposal,assets,5485.109999999998,0.0,38411.13445378151,0.0,0.0,1,0.0
Africa,Benin,BEN,2022,agriculture,enteric-fermentation-cattle-pasture,assets,21742288.062359996,0.0,21742288.062359996,-476844.08796,0.0,75,0.0
Africa,Benin,BEN,2022,agriculture,manure-left-on-pasture-cattle,assets,21742288.062359996,0.0,21742288.062359996,-476844.08796,0.0,75,0.0
