city_id,name,geometry
ghs-fua_2839,Alto Molócue,POINT (37.68155883878497 -15.63999515832067)
ghs-fua_288,Chibuto,POINT (33.543150273296206 -24.694758109134604)
ghs-fua_2898,Marrupa,POINT (37.501802508255984 -13.191242709202976)
ghs-fua_2953,Iapala,POINT (38.047956169642944 -15.024267113649055)
ghs-fua_3009,Gilé,POINT (38.370050535547556 -16.14554167387492)
ghs-fua_3061,Ribaue,POINT (38.320535877440385 -14.94641057760926)
ghs-fua_3113,Murrupula,POINT (38.67585694196884 -15.458826349049144)
ghs-fua_3164,UNNAMED,POINT (39.04229935862469 -16.994252970581048)
ghs-fua_3215,Namuno,POINT (38.81332987425112 -13.617905899101808)
ghs-fua_3266,Moma,POINT (39.218202755246395 -16.75065865208959)
ghs-fua_3318,Chalaua,POINT (39.157136974610765 -16.08531567383873)
ghs-fua_3366,Montepuez,POINT (39.0052995189945 -13.122423143440535)
ghs-fua_3413,Nampula,POINT (39.2674742183453 -15.123030476434987)
ghs-fua_3460,Nametil,POINT (39.34009213814263 -15.713163588776395)
ghs-fua_3508,Chiure-Sede,POINT (39.78798851838076 -13.379201033228183)
ghs-fua_3553,Namialo,POINT (39.98794379277194 -14.92264569327192)
ghs-fua_3597,Monapo,POINT (40.30113370988236 -14.916558412329927)
ghs-fua_3640,Mocímboa da Praia,POINT (40.3501662766135 -11.354350783608835)
ghs-fua_3684,UNNAMED,POINT (40.53708101609998 -12.998155697062321)
ghs-fua_3730,Nacala,POINT (40.68461242909032 -14.580896434028487)
ghs-fua_444,Xai-Xai,POINT (33.68526744604625 -25.04842719750881)
ghs-fua_588,Messica,POINT (33.08192765045931 -18.994664853798692)
ghs-fua_728,Sussundenga,POINT (33.29157321875388 -19.41350618245657)
ghs-fua_860,Catandica,POINT (33.17561270027817 -18.061136901899793)
ghs-fua_987,Chimoio,POINT (33.47706966193184 -19.1133961820557)
ghs-fua_119,Nouadhibou,POINT (-17.037858489688634 20.941239403566446)
ghs-fua_289,Nouakchott,POINT (-15.966482002058727 18.079298774548725)
ghs-fua_589,Podor,POINT (-14.953089016089214 16.653637480862788)
ghs-fua_729,Kaédi,POINT (-13.507286972458997 16.148279528312848)
ghs-fua_861,Kiffa,POINT (-11.400108115027107 16.619383220200145)
ghs-fua_120,Fort-de-France,POINT (-61.04460119449332 14.624174283729849)
ghs-fua_121,Port Louis,POINT (57.521910110157854 -20.21575066877417)
ghs-fua_1102,Mangochi,POINT (35.26102405184661 -14.478417549935676)
ghs-fua_446,Lilongwe,POINT (33.77980955449845 -13.970035633172143)
ghs-fua_590,Mzuzu,POINT (34.01284402496011 -11.450953535789257)
ghs-fua_730,Blantyre,POINT (35.0360270207834 -15.800858004459199)
ghs-fua_988,Zomba,POINT (35.31965658747083 -15.395671656632349)
ghs-fua_1103,Ipoh,POINT (101.10074348668553 4.604194302470706)
ghs-fua_1215,Teluk Intan,POINT (101.02260569620844 4.005414314236043)
ghs-fua_123,George Town,POINT (100.27180184543793 5.3719358078341175)
ghs-fua_1322,Kuala Lumpur,POINT (101.59263967436432 3.0724341675025815)
ghs-fua_1702,Seremban,POINT (101.93314102369945 2.691320613441721)
ghs-fua_1790,Kota Bharu,POINT (102.26658998367115 6.091298236728809)
ghs-fua_1874,Melaka City,POINT (102.26533020199187 2.2560074935495713)
ghs-fua_1953,Muar,POINT (102.5816486082617 2.064061859611446)
ghs-fua_2029,Kuala Terengganu,POINT (103.10873639963904 5.309903859594978)
ghs-fua_2104,Batu Pahat,POINT (102.93046886609774 1.8496794421979001)
ghs-fua_2178,Kuantan,POINT (103.30056024051662 3.805746552011929)
ghs-fua_2251,Dungun,POINT (103.40608666281807 4.749366336208665)
ghs-fua_2321,Chukai,POINT (103.41888298852184 4.221577843308588)
ghs-fua_2390,Kluang,POINT (103.33151801251472 2.0261776278847745)
ghs-fua_2524,Singapore,POINT (103.75121882042514 1.5524561927398874)
ghs-fua_2656,Kuching,POINT (110.32642218215717 1.5031339304984808)
ghs-fua_2718,Sibu,POINT (111.8524922445481 2.2980770179242844)
ghs-fua_2780,Bintulu,POINT (113.07056079090384 3.1763019921770126)
ghs-fua_2840,Tanjung Kidurong,POINT (113.0830635438476 3.259319056204204)
ghs-fua_2899,Kampong Luak,POINT (113.99492004213344 4.3285510686737645)
ghs-fua_291,Alor Setar,POINT (100.37647643389886 6.130827783683148)
ghs-fua_2954,Miri,POINT (114.00789314879685 4.427722597284602)
ghs-fua_3010,Kota Kinabalu,POINT (116.11910154462554 5.97196047950825)
ghs-fua_3062,Tawau,POINT (117.92401361874703 4.270673174613794)
ghs-fua_3165,Sandakan,POINT (118.06940975538393 5.852176018049749)
ghs-fua_3216,Lahad Datu,POINT (118.31182654202999 5.034397989665614)
ghs-fua_3267,Semporna,POINT (118.59673460304612 4.466651572793749)
ghs-fua_447,Bukit Mertajam,POINT (100.47779652433518 5.356548037666467)
ghs-fua_591,Sungai Petani,POINT (100.49673963170382 5.639859176950254)
ghs-fua_863,Taiping,POINT (100.71160436159809 4.852855412198288)
ghs-fua_989,Sitiawan,POINT (100.68798919104509 4.206715959869983)
ghs-fua_124,Mamoudzou,POINT (45.208660181518326 -12.773304735574246)
ghs-fua_125,Walvis Bay,POINT (14.525178188381304 -22.9475032449303)
ghs-fua_292,Windhoek,POINT (17.060318761444353 -22.555957072373182)
ghs-fua_126,Nouméa,POINT (166.46100343306102 -22.248071163368497)
ghs-fua_1104,Dogondoutchi,POINT (4.03682135975056 13.638648790144877)
ghs-fua_1216,Tahoua,POINT (5.267532339876816 14.885294056965522)
ghs-fua_127,Téra,POINT (0.7522419942149061 14.006135781521845)
ghs-fua_1323,Birni N'Konni,POINT (5.251324544201013 13.7898863598038)
ghs-fua_1424,Galmi,POINT (5.673382053776989 13.965229079326745)
ghs-fua_1521,Keïta,POINT (5.7767753527558074 14.755502199234915)
ghs-fua_1613,Madaoua,POINT (5.961679592853113 14.07490442109069)
ghs-fua_1703,Guidan Roumdji,POINT (6.699385496881215 13.659490207909041)
ghs-fua_1875,Maradi,POINT (7.110786804510623 13.51854237153353)
ghs-fua_2030,Tchadoua,POINT (7.455432303544989 13.547592687240646)
ghs-fua_2105,Mayahi,POINT (7.673777841991612 13.951594285027797)
ghs-fua_2179,Aguié,POINT (7.778537995624363 13.501811762421553)
ghs-fua_2252,Agadez,POINT (7.987235965808709 16.966968250585662)
ghs-fua_2322,Gazaoua,POINT (7.9098218565678975 13.524701865425031)
ghs-fua_2391,Tessaoua,POINT (7.994170051547972 13.749833222409134)
ghs-fua_2525,Tanout,POINT (8.879016145305052 14.97345418608584)
ghs-fua_2591,Magaria,POINT (8.910429012026018 12.99789464894446)
ghs-fua_2657,Zinder,POINT (8.98419693296067 13.807425508061169)
ghs-fua_2719,Diffa,POINT (12.608810524659468 13.314725759623304)
ghs-fua_2781,N'Guigmi,POINT (13.108734257203063 14.255727356117736)
ghs-fua_293,Tillabéri,POINT (1.45444147525287 14.205255117223027)
ghs-fua_448,Niamey,POINT (2.104895865659393 13.536137616646997)
ghs-fua_592,Baléyara,POINT (2.949625287314603 13.785272565559755)
ghs-fua_732,Dosso,POINT (3.1981841495121497 13.04377590696155)
ghs-fua_864,Filingué,POINT (3.3261809943620126 14.348499162620978)
ghs-fua_990,Gaya,POINT (3.4539929691042475 11.888455293867548)
ghs-fua_1105,Aiyete,POINT (3.2199785145640907 7.557133970156348)
ghs-fua_1217,Abeokuta,POINT (3.3523985320749605 7.164311621750157)
ghs-fua_128,Idiroko,POINT (2.7516862345421087 6.628128306133586)
ghs-fua_1324,Igbo Ora,POINT (3.2845155212813353 7.443891095378206)
ghs-fua_1425,Ilero,POINT (3.348186151501711 8.089896768778742)
ghs-fua_1522,Iwere,POINT (3.3667789662208776 8.027875896652803)
ghs-fua_1614,Saki,POINT (3.3985151736404466 8.672871200961191)
ghs-fua_1792,Ago Are,POINT (3.426874564926672 8.512607844054966)
ghs-fua_1876,Eruwa Titun,POINT (3.4324304930660494 7.545404336982796)
ghs-fua_1955,Ikorodu,POINT (3.532779985839116 6.637204127439446)
ghs-fua_2031,Iseyin,POINT (3.5920266228807796 7.970591006209156)
ghs-fua_2106,Kamba,POINT (3.6622656422110795 11.852573666157365)
ghs-fua_2180,Sagamu,POINT (3.6426004245868144 6.851776159235417)
ghs-fua_2253,Ishara,POINT (3.6713116711920457 6.969147183875889)
ghs-fua_2460,Igboho,POINT (3.7590788508913056 8.838681685318974)
ghs-fua_2526,Ibadan,POINT (3.9114631223450456 7.395274347360053)
ghs-fua_2592,Kishi,POINT (3.8510998037870787 9.079898406034694)
ghs-fua_2658,Oyo,POINT (3.935516043438349 7.839697355894744)
ghs-fua_2720,Ijebu-Ode,POINT (3.9396806641606252 6.813373503862562)
ghs-fua_2841,Kaiama,POINT (3.9274069189978715 9.606822483349678)
ghs-fua_2900,Epe,POINT (3.9726458186190214 6.59528374746054)
ghs-fua_294,Meko,POINT (2.8362682911983397 7.444651292019805)
ghs-fua_2955,Bunza,POINT (4.0135885224574945 12.09000512750782)
ghs-fua_3011,Ijebu-Igbo,POINT (3.9675561685906855 6.9514473978233315)
ghs-fua_3063,Dakingari,POINT (4.062919233439485 11.648735786669466)
ghs-fua_3115,Igbeti,POINT (4.137360348861633 8.745095617751968)
ghs-fua_3166,Birnin Kebbi,POINT (4.222506816848349 12.452632558206373)
ghs-fua_3217,Iwo,POINT (4.197806254487195 7.641771696012203)
ghs-fua_3268,Ikire,POINT (4.1736321280093085 7.353857285277094)
ghs-fua_3319,Bagudo,POINT (4.2261547699744515 11.405224363077684)
ghs-fua_3367,Ogbomosho,POINT (4.256571085320185 8.124838678112866)
ghs-fua_3414,Ejigbo,POINT (4.3110726319515935 7.89238635001611)
ghs-fua_3461,Awbere,POINT (4.309050234414562 8.252554663289448)
ghs-fua_3509,Jega,POINT (4.364505828544224 12.22448902875877)
ghs-fua_3554,Gbongan,POINT (4.339376852996409 7.473173594927618)
ghs-fua_3685,Koko,POINT (4.528362443160979 11.415545321502206)
ghs-fua_3731,Argungu,POINT (4.538378140846132 12.73999714766083)
ghs-fua_3771,New Bussa,POINT (4.506915797663687 9.882486271318502)
ghs-fua_3810,Ilorin,POINT (4.571191303154727 8.469912865657781)
ghs-fua_3848,Osogbo,POINT (4.521486904488608 7.77260221491763)
ghs-fua_3886,Ife,POINT (4.558064558359385 7.485223653595765)
ghs-fua_3923,Tambawal,POINT (4.643548627344039 12.403543837363316)
ghs-fua_3995,Iragbiji,POINT (4.665864977850292 7.93257186443751)
ghs-fua_4030,Ijagbo Offa,POINT (4.72876625741509 8.149204525104398)
ghs-fua_4065,Yelwa,POINT (4.750881070083899 10.829025898120854)
ghs-fua_4099,Ilesa,POINT (4.760292835262156 7.6223580234589114)
ghs-fua_4135,Eripa,POINT (4.724362002310997 7.9331156740971736)
ghs-fua_4169,Okitipupa,POINT (4.771291959250306 6.500169492026761)
ghs-fua_4203,Ondo,POINT (4.838530066654983 7.082884067102889)
ghs-fua_4237,Ebute Irele,POINT (4.869714548538179 6.488602087376476)
ghs-fua_4270,Ile Oluji,POINT (4.872012194551218 7.210993483872568)
ghs-fua_4303,Ore,POINT (4.862349328783117 6.744548179608767)
ghs-fua_4337,Ila Orangun,POINT (4.904140768690777 8.014957623018208)
ghs-fua_4370,Effon Alaiye,POINT (4.924106089582546 7.6709633719420065)
ghs-fua_4403,Imorun,POINT (4.923162744134957 6.422729162031509)
ghs-fua_4436,Mahuta,POINT (4.989534117797646 11.554407256622996)
ghs-fua_4469,Salka,POINT (4.972524649324027 10.313945506740074)
ghs-fua_4502,Share,POINT (4.97035884834019 8.819905153669065)
ghs-fua_4535,Aramoko-Ekiti,POINT (5.044059890169274 7.705341908482864)
ghs-fua_4568,Igbara-Odo,POINT (5.064144374153163 7.502609332722313)
ghs-fua_4601,Isarun,POINT (5.057371121895813 7.406786709381659)
ghs-fua_4632,Gummi,POINT (5.121895526055442 12.139793090792233)
ghs-fua_4662,Ijero-Ekiti,POINT (5.0667331505275275 7.812092719929545)
ghs-fua_4691,Bodinga,POINT (5.136785730871179 12.831825835091271)
ghs-fua_4720,Omu Aran,POINT (5.11063266455539 8.122575877794649)
ghs-fua_4748,Otun,POINT (5.122252603115523 7.986941816587618)
ghs-fua_4775,Ilawe-Ekiti,POINT (5.106342525231394 7.590711666448248)
ghs-fua_4825,Idanre,POINT (5.125850628555337 7.104983447193079)
ghs-fua_4850,Sokoto,POINT (5.248207001884829 13.038767507220355)
ghs-fua_4875,Akure,POINT (5.197096710558176 7.26530836804906)
ghs-fua_4908,Ido Ekiti,POINT (5.177756181712381 7.852771844646616)
ghs-fua_4933,Gwadabawa,POINT (5.230318608690458 13.342423162132315)
ghs-fua_4958,Ado Ekiti,POINT (5.242867834526751 7.6370582362769905)
ghs-fua_4983,Zuru,POINT (5.242427234163108 11.427725269008707)
ghs-fua_5009,Ikerre,POINT (5.231779175018209 7.489995596922279)
ghs-fua_5032,Tuga Nama,POINT (5.297330864586989 13.726662499533292)
ghs-fua_5055,Rijau,POINT (5.261677107796603 11.106350352333516)
ghs-fua_5075,Egosi,POINT (5.343163080426318 7.799466557036098)
ghs-fua_5094,Wurno,POINT (5.422794873307565 13.292414545914738)
ghs-fua_5113,Lafiagi,POINT (5.417907054238571 8.84927909522938)
ghs-fua_5134,Mara-Mawa,POINT (5.493895298693392 13.33054348507079)
ghs-fua_5152,Kontagora,POINT (5.456966292812259 10.39535139131615)
ghs-fua_5170,Ise,POINT (5.443434971906334 7.449349636813547)
ghs-fua_5189,Dirinbaji,POINT (5.468016682784427 11.24705030389788)
ghs-fua_5207,Ribah,POINT (5.484926708771211 11.396056040132033)
ghs-fua_5225,Koko Town,POINT (5.457883891675884 5.997307159090406)
ghs-fua_5260,Ikole,POINT (5.512151282876872 7.792750620911529)
ghs-fua_5277,Egbe,POINT (5.5168881645595995 8.22670634619121)
ghs-fua_5294,Benin City,POINT (5.659944883305952 6.346870726852806)
ghs-fua_5311,Owo,POINT (5.586007219012211 7.2097773409535595)
ghs-fua_5328,Goronyo,POINT (5.682855743758569 13.445333312382365)
ghs-fua_5345,Sapele,POINT (5.693353686139029 5.8727251341619375)
ghs-fua_5379,Warri,POINT (5.7872429094901685 5.569983664219981)
ghs-fua_5395,Omuo-Obadore,POINT (5.732132342444162 7.7701349588512825)
ghs-fua_5411,Igbe,POINT (5.780173714184805 7.511243539263839)
ghs-fua_5443,Pategi,POINT (5.761474746354174 8.723352172058437)
ghs-fua_5491,Isanlu Mopo,POINT (5.829583838741145 8.270738565521892)
ghs-fua_5507,Ekinrin,POINT (5.8780258262156435 7.833028237049107)
ghs-fua_5523,Oburigbene,POINT (5.86489263598509 5.071490912466752)
ghs-fua_5539,Bena,POINT (5.944443311697074 11.291137801453786)
ghs-fua_5555,Bida,POINT (6.002752402935934 9.09241386795632)
ghs-fua_5571,Aiyetoro,POINT (5.99048644334229 7.983779673692454)
ghs-fua_5587,Ughelli,POINT (6.0009833627745985 5.4926569363677)
ghs-fua_5603,Mafara,POINT (6.069539493629252 12.566471894503323)
ghs-fua_5620,Kabba,POINT (6.082639436666785 7.829515133089789)
ghs-fua_5636,Ekpoma,POINT (6.117408824907659 6.7436218451988355)
ghs-fua_5652,Ekogboro,POINT (6.091208283938666 5.780444920515282)
ghs-fua_5668,Enwan,POINT (6.121622616314828 7.270305672949849)
ghs-fua_5684,Okene,POINT (6.228929399829015 7.564553012956739)
ghs-fua_5701,Agbor,POINT (6.182029527589351 6.257533044554203)
ghs-fua_5716,Obinomba,POINT (6.1623659413945235 5.846901026225837)
ghs-fua_5731,Irri,POINT (6.196918080684899 5.462169210081612)
ghs-fua_5746,Agwa,POINT (6.221702714328875 6.7431797493788865)
ghs-fua_5761,Magagindoke,POINT (6.316036013949775 13.552031361671721)
ghs-fua_5775,Ozoro,POINT (6.230492325446128 5.544185010525251)
ghs-fua_5788,Auchi,POINT (6.291585874618694 7.085536230339592)
ghs-fua_5801,Brass,POINT (6.246996675606969 4.306726971632395)
ghs-fua_5814,Yenagoa,POINT (6.370464060041522 4.991379026581025)
ghs-fua_5826,Agaie,POINT (6.316551285313603 9.007456174640447)
ghs-fua_5838,Uromi,POINT (6.32754358131299 6.70297252500886)
ghs-fua_5850,Owerre,POINT (6.305940574160383 6.2659990568222845)
ghs-fua_5862,Isa,POINT (6.398948956803079 13.199413718438002)
ghs-fua_5886,Biantubu,POINT (6.401883375795146 4.533946575579602)
ghs-fua_5898,Shinkafi,POINT (6.504449683014376 13.070053305392149)
ghs-fua_5910,Opaetensm,POINT (6.423860172904304 5.697325633690182)
ghs-fua_5922,Minna,POINT (6.53365575205153 9.594620287583862)
ghs-fua_593,Owode,POINT (2.977557310839182 6.703743674202105)
ghs-fua_5934,Ungwan Shekaro,POINT (6.5319010103026445 10.653522469766905)
ghs-fua_5946,Kaura-Namoda,POINT (6.585978796756888 12.586880476200259)
ghs-fua_5958,Ogwashi Uku,POINT (6.5291321578489905 6.189526207033949)
ghs-fua_5970,Tudun Wada,POINT (6.571026794466397 9.045920841913619)
ghs-fua_5982,Gusau,POINT (6.671868691323353 12.18710556823726)
ghs-fua_5994,Uduagba,POINT (6.636835506578222 5.069376990830355)
ghs-fua_6006,Akabuka,POINT (6.642695692780428 5.237051880187777)
ghs-fua_6032,Omoko,POINT (6.660015505130598 5.342858720752054)
ghs-fua_6044,Omenama,POINT (6.643151955232482 4.853098767586461)
ghs-fua_6056,Agenebode,POINT (6.67712699436245 7.1062331094124245)
ghs-fua_6068,Lokoja,POINT (6.731968670309413 7.791247222550354)
ghs-fua_6080,Awala,POINT (6.82155036137513 12.153100287816375)
ghs-fua_6092,Idah,POINT (6.771283039109572 7.127744404898586)
ghs-fua_6104,Okwuzu,POINT (6.729617345495577 5.482609445593247)
ghs-fua_6116,Onitsha,POINT (6.941142767469632 6.091933533404872)
ghs-fua_6128,Krakrama,POINT (6.777391332963085 4.767731231704006)
ghs-fua_6152,Amaigbo,POINT (7.021815069000542 5.702337125704091)
ghs-fua_6165,Elele,POINT (6.818494848481161 5.097005742367049)
ghs-fua_6189,Chafe,POINT (6.91894177380834 11.963486632108875)
ghs-fua_6212,Bugama,POINT (6.85476374689781 4.740388634080835)
ghs-fua_6223,Abaji,POINT (6.953182569021382 8.470644252722328)
ghs-fua_6234,Omo,POINT (6.954135291807127 6.508871181466006)
ghs-fua_6256,Port Harcourt,POINT (7.0150879788030585 4.823458230859452)
ghs-fua_6267,UNNAMED,POINT (7.037444523371155 8.821373459527145)
ghs-fua_6289,Omema,POINT (7.016774438431876 4.951860750733392)
ghs-fua_6299,Gwagwalada,POINT (7.090345051435033 8.948059274503505)
ghs-fua_6319,Doka Ashafa,POINT (7.127986221186619 11.462214262912036)
ghs-fua_6356,Oyigbo,POINT (7.145562894313885 4.882828067883599)
ghs-fua_6365,Djibia,POINT (7.225650949466388 13.090057860779348)
ghs-fua_6383,Alesa,POINT (7.122867244842799 4.79139419486464)
ghs-fua_6403,Bonny,POINT (7.171147502143931 4.418498033537977)
ghs-fua_6412,Batsari,POINT (7.253939661143592 12.759352563779387)
ghs-fua_6421,Ayangba,POINT (7.179110776888155 7.484021255064866)
ghs-fua_6430,Onne,POINT (7.162468854469787 4.692286519324548)
ghs-fua_6457,Kuje,POINT (7.223803407796784 8.886654451756229)
ghs-fua_6466,Oboama Nguru,POINT (7.282406679123964 5.553124679813641)
ghs-fua_6475,Lawmu Umunze,POINT (7.236346024738998 5.987998650441718)
ghs-fua_6484,Funtua,POINT (7.310518104080767 11.520629250810336)
ghs-fua_6493,Wakama,POINT (7.223736707162353 4.66857059917414)
ghs-fua_6502,Abuja,POINT (7.415733258351083 9.0739493298791)
ghs-fua_6520,Mogho,POINT (7.284828205092546 4.650104055990719)
ghs-fua_6529,Kaduna,POINT (7.442718219658354 10.512088259029868)
ghs-fua_6538,Ikolo,POINT (7.33109319543313 6.699561813247344)
ghs-fua_6556,Aba,POINT (7.371926492835581 5.101994852314461)
ghs-fua_6564,Bwari,POINT (7.377390130845682 9.27422704360082)
ghs-fua_6572,Umu Lawlaw,POINT (7.341919133630049 5.84067939326535)
ghs-fua_6580,Kura,POINT (7.422322906282657 11.91962667189426)
ghs-fua_6596,Kauran Yankwani,POINT (7.420632231318795 11.55600848435611)
ghs-fua_6604,Nsukka,POINT (7.389048538681846 6.849491859175386)
ghs-fua_6612,Bori,POINT (7.378759039774619 4.676162545092959)
ghs-fua_6620,Ungwan Maidawa,POINT (7.44859193977701 11.259443776728874)
ghs-fua_6636,Shema,POINT (7.494350576471571 12.455308658770997)
ghs-fua_6644,Enugu,POINT (7.47753189210187 6.4409727424810495)
ghs-fua_6652,Enugu-Ezike,POINT (7.456133652889259 6.979385180675961)
ghs-fua_6668,Umuahia,POINT (7.468697123909574 5.532798761253952)
ghs-fua_6676,Katsina,POINT (7.630180045084712 12.96890952301855)
ghs-fua_6684,Awgu,POINT (7.4815709992846715 6.054053312972618)
ghs-fua_6698,Umundi,POINT (7.510113683351552 6.91643736185537)
ghs-fua_6719,Malumfashi,POINT (7.608545328228755 11.784701909479582)
ghs-fua_6726,Ishiagu,POINT (7.560423018378799 5.9519922581803)
ghs-fua_6733,Amaba,POINT (7.547335098782322 5.454253413154377)
ghs-fua_6740,Umuokorola,POINT (7.554414100530816 5.6223734039246684)
ghs-fua_6747,Ikot Akpanata,POINT (7.560514848345239 4.567753635498596)
ghs-fua_6761,Ankpa,POINT (7.622787155863166 7.404617940967941)
ghs-fua_6768,Zaria,POINT (7.7129206171477005 11.11965817410104)
ghs-fua_6775,Tamaha,POINT (7.714258726279277 8.548104966951767)
ghs-fua_6782,Ikot Ekpene,POINT (7.711728797338922 5.176567207941641)
ghs-fua_6789,Doka,POINT (7.83566795524773 12.54170587888899)
ghs-fua_6796,Abiriba,POINT (7.7330037533058835 5.703246177412352)
ghs-fua_6802,Tukurwa,POINT (7.82495050369072 11.555442606334687)
ghs-fua_6808,Ugbokolo,POINT (7.795577950012401 7.15538311495042)
ghs-fua_6814,Ediene,POINT (7.782085116278749 4.996569690988962)
ghs-fua_6820,Ungwan Tamowa,POINT (7.887381237700827 11.375173325229849)
ghs-fua_6826,Mashi,POINT (7.941320914010128 12.975066190597396)
ghs-fua_6832,Elu,POINT (7.8257929073441 5.635653398185742)
ghs-fua_6838,Keffi,POINT (7.889460034093512 8.857740166675786)
ghs-fua_6844,Gwarzo,POINT (7.9443241579866575 11.912680004444038)
ghs-fua_6856,Ikot Ide,POINT (7.854822777958427 4.838636337198378)
ghs-fua_6862,Tsanyawa,POINT (7.984337304371929 12.300263821009821)
ghs-fua_6868,Amakofia,POINT (7.886717158614225 5.3916214490557595)
ghs-fua_6874,Uyo,POINT (7.915428074592105 5.013487165676387)
ghs-fua_6880,Kadafa,POINT (8.01431293731265 11.78106715887675)
ghs-fua_6886,Ozizza,POINT (7.939898357566747 5.8768071751511455)
ghs-fua_6892,Eket,POINT (7.940072606183952 4.639028423218622)
ghs-fua_6898,Koi,POINT (8.00809587767234 9.443689686139658)
ghs-fua_6904,Soba,POINT (8.043901436170888 10.987250901738967)
ghs-fua_6916,Utunkon,POINT (8.03696837007248 6.947101463806633)
ghs-fua_6922,Idembia,POINT (8.030882867037036 6.16737627912572)
ghs-fua_6928,Ugep,POINT (8.08037681774603 5.809213231579505)
ghs-fua_6934,Abakaliki,POINT (8.097623969433409 6.319610071319811)
ghs-fua_6940,Otukpo,POINT (8.123989678815205 7.202997148459815)
ghs-fua_6947,Maturrumi,POINT (8.231210393619433 13.166125816917667)
ghs-fua_6953,Bichi,POINT (8.232882042371644 12.236785159064283)
ghs-fua_6959,Ungwan Sarki,POINT (8.223040785276643 11.165116484253394)
ghs-fua_6965,Achara Ndiagu Omegio,POINT (8.159242898346605 6.10759830814861)
ghs-fua_6971,Tarzoho,POINT (8.212140074150941 7.586285399077273)
ghs-fua_6977,Daura,POINT (8.323087396635437 13.008935344303518)
ghs-fua_6983,Oron,POINT (8.226458553757363 4.798368285690795)
ghs-fua_6989,Kafanchan,POINT (8.316326896400309 9.588079022502534)
ghs-fua_6995,Kano,POINT (8.514848585329098 11.98696853196364)
ghs-fua_7001,kazaure,POINT (8.400906469700812 12.642202293080546)
ghs-fua_7007,Tudun Wada,POINT (8.39361804345013 11.244934417878884)
ghs-fua_7013,Anchau,POINT (8.386341996592307 10.964253062232379)
ghs-fua_7019,Doma,POINT (8.356210933130331 8.392363004091877)
ghs-fua_7025,Calabar,POINT (8.349430437822878 5.006550540489168)
ghs-fua_7031,Kura,POINT (8.43142189384388 11.775108552746234)
ghs-fua_7043,Adum East,POINT (8.366053500188839 6.967764505192696)
ghs-fua_7049,Akwanga,POINT (8.403074896876525 8.909848548383444)
ghs-fua_7055,Zango,POINT (8.474224996467862 13.056948292962085)
ghs-fua_7061,Dambarta,POINT (8.512479561890563 12.434436685895076)
ghs-fua_7067,Kpam,POINT (8.483287665035073 7.3098001386506635)
ghs-fua_7073,Lafia,POINT (8.535479542190787 8.502830171615033)
ghs-fua_7079,Makurdi,POINT (8.55903113690983 7.721190978000263)
ghs-fua_7085,Rano,POINT (8.582237518210748 11.564643462748835)
ghs-fua_7097,Nassarawan Eggon,POINT (8.538581702279942 8.70304344767249)
ghs-fua_7103,Ungwan Bahagu,POINT (8.58142814370304 9.387414595008305)
ghs-fua_7109,Samunakar,POINT (8.683285860032067 10.426329862144575)
ghs-fua_7116,Ikom,POINT (8.725446006415034 5.958706849351416)
ghs-fua_7122,Garko,POINT (8.79685054449646 11.650547406929089)
ghs-fua_7128,Wudil,POINT (8.851570176865742 11.795796571147285)
ghs-fua_7134,Okuku Lepuole,POINT (8.775220638388536 6.714621328637341)
ghs-fua_7140,Jos,POINT (8.881544899101335 9.859868149915613)
ghs-fua_7146,Keana,POINT (8.80042367513284 8.14672912796896)
ghs-fua_7152,Nshebori,POINT (8.804163695051663 6.659156885548576)
ghs-fua_7158,Barakin Gangare,POINT (8.898165759025991 9.540533949641146)
ghs-fua_7164,Yarogye,POINT (8.883018157670477 7.558252208375305)
ghs-fua_7170,Gaya,POINT (8.993902688508161 11.868883556102293)
ghs-fua_7176,Bokkos,POINT (8.992616746094061 9.304767726572475)
ghs-fua_7182,Gboko,POINT (9.010750237477987 7.33527050587024)
ghs-fua_7188,Vande Ikya,POINT (9.065078838365839 6.802753895354494)
ghs-fua_7194,Ringim,POINT (9.15966817364306 12.149792959118523)
ghs-fua_7200,Mongu Arna,POINT (9.147381989704076 9.48927213293464)
ghs-fua_7206,Obudu,POINT (9.177455109540317 6.650184455402414)
ghs-fua_7212,Arafu,POINT (9.249341651484803 7.812225367218637)
ghs-fua_7218,Adikpo,POINT (9.239891985452772 6.8836753779297615)
ghs-fua_7224,Dutse,POINT (9.354025566531181 11.724988444842957)
ghs-fua_7230,Katsina Ala,POINT (9.287286594277532 7.162243550870377)
ghs-fua_7236,Gumel,POINT (9.385130836278787 12.624840657828855)
ghs-fua_7243,Maigatari,POINT (9.440804132805003 12.803614516516298)
ghs-fua_7249,Ugba,POINT (9.351032350469561 7.502925483276945)
ghs-fua_7255,Gwolong,POINT (9.43054636083714 9.328141958033008)
ghs-fua_7261,Birnin Kudu,POINT (9.4784980156009 11.443978167229107)
ghs-fua_7266,Bununu Dass,POINT (9.522223529077813 9.997122339949263)
ghs-fua_7271,Ningi,POINT (9.57010452963332 11.081479367775048)
ghs-fua_7276,Shendam,POINT (9.535086363311544 8.889363215866604)
ghs-fua_7281,Tafawa-Balewa,POINT (9.548580993711795 9.762665969023296)
ghs-fua_7286,Jahun,POINT (9.626382085169706 12.076280601365221)
ghs-fua_7291,Samammiya,POINT (9.644809326942484 11.35055560883851)
ghs-fua_7296,Zaki Biam,POINT (9.60544862687702 7.499518401163259)
