iso3_country,sector,subsector,asset_type,asset_id,asset_name,2021,2022,2023,2024
CHN,manufacturing,chemicals,soda_ash,32267423,China,11648.594041236278,11645.935179300319,11923.200461668539,11923.200461668539
CHN,manufacturing,iron-and-steel,BF/BOF,1566654,Pangang Group Panzhihua Steel Vanadium Co Ltd,12582.486021538147,13114.629415673358,11777.46034592253,10770.040211030953
CHN,manufacturing,iron-and-steel,BF/BOF,1566661,Tianjin Rockcheck Steel Group Co Ltd,8296.116660930355,9485.91563140272,11694.35081618629,11776.538188845178
CHN,manufacturing,iron-and-steel,BF/BOF,1566636,Laiwu Iron and Steel Group Yinshan Section Steel Co Ltd,12572.315508978454,11923.724356589226,11599.876797285111,11431.45373788018
CHN,manufacturing,iron-and-steel,BF/BOF,1566521,Tangshan Songting Iron & Steel Co Ltd,12433.047871125957,12630.31641380712,11344.998362581257,11729.531874828514
CHN,manufacturing,iron-and-steel,BF/BOF,1566604,Jiujiang Pinggang Iron and Steel Co Ltd,10444.276023133614,10833.351790622453,11291.205354660928,9852.710104130156
IRN,manufacturing,iron-and-steel,DRI-EAF,1566876,Mobarakeh Steel Complex Isfahan,11697.810486383472,12195.499300426904,11257.879184054784,10470.497753027139
CHN,manufacturing,chemicals,methanol,33998936,CHN-Yulin_methanol,11184.872637535449,11257.051541436856,11257.051541436856,11257.051541436856
CHN,manufacturing,iron-and-steel,BF/BOF,1566525,Hebei Jinxi Iron & Steel Group Co Ltd,12163.37298474187,12614.267813195276,11232.880724154886,12612.993623525615
CHN,manufacturing,iron-and-steel,BF/BOF,1566519,Qian'an Jiujiang Wire Co Ltd,13498.032514583336,13717.503287003261,11170.453331529287,8777.75690902449
CHN,manufacturing,iron-and-steel,BF/BOF,1566662,Tianjin New Tiangang United Special Steel Co Ltd,10982.80707871137,11127.571222927534,11060.041434554994,10806.141464444736
CHN,manufacturing,iron-and-steel,"BF/BOF,BOF",32441214,Lingyuan Iron & Steel Co Ltd,11750.742207806381,10670.925549566437,10998.860398595572,11233.021773531726
CHN,manufacturing,cement,integrated dry,1896430,Liaoning Sheng 11,10996.954269562435,12165.023095255601,10980.758969963443,10767.37030801245
IND,fossil-fuel-operations,oil-and-gas-refining,Deep Conversion,3143915,Nayara Vadinar Oil Refinery,10501.018762148264,10642.963795118745,10905.998795980573,10905.998795980573
CHN,manufacturing,iron-and-steel,"BOF,BF/BOF",1566623,Shaanxi Longmen Steel Co Ltd,8686.30780617005,10496.76880034219,10798.3101010278,9459.982987214582
CHN,manufacturing,iron-and-steel,"BOF,BF/BOF",1566561,Baowu Group Echeng Iron and Steel Co Ltd,9474.46531514538,8469.340415035493,10755.645091006265,10692.86306721345
