iso3_country,sector,subsector,asset_type,asset_id,asset_name,2021,2022,2023,2024
IND,agriculture,manure-left-on-pasture-cattle,,20494096,Kinnaur,2138.1249799999996,2152.1870999999996,2145.155199999999,2145.155199999999
USA,manufacturing,other-chemicals,adipic_acid_production,3674599,INV Nylon Chemicals Americas Victoria Site,2144.694631002054,2144.694631002054,2144.694631002054,2144.694631002054
CHN,agriculture,synthetic-fertilizer-application,,10624816,Huanggang,1820.6324527777394,2167.2232685928493,2142.2745579671187,2142.2745579671187
TCD,agriculture,manure-left-on-pasture-cattle,,20668989,Baguirmi,2171.8528299999994,2109.370369999999,2140.6039399999986,2140.6039399999986
CHN,agriculture,synthetic-fertilizer-application,,10624511,Suzhou,1791.404432989689,2106.6219427476894,2131.6254835555287,2131.6254835555287
CHN,agriculture,synthetic-fertilizer-application,,10625423,Chengdu,1835.7626817208695,2136.3629377503794,2128.8669709578794,2128.8669709578794
CHN,agriculture,synthetic-fertilizer-application,,10624763,Jixi,1822.9015205631388,2082.503410395479,2119.9250888472293,2119.9250888472293
CHN,agriculture,synthetic-fertilizer-application,,10624792,Luoyang,1774.7859685751598,2078.983328417899,2105.883760928139,2105.883760928139
ARG,agriculture,manure-left-on-pasture-cattle,,20372306,Corpen Aike,2100.8961499999996,2100.918739999999,2100.9127199999994,2100.912719999999
CHN,agriculture,synthetic-fertilizer-application,,10624795,Pingdingshan,1757.0490223594195,2043.0710325582188,2073.4124027471694,2073.4124027471694
IND,agriculture,synthetic-fertilizer-application,,10625737,West Godavari,1676.5605964531494,1970.7654742950697,2036.3618868654294,2036.3618868654294
CHN,agriculture,synthetic-fertilizer-application,,10624850,Shaoyang,1738.716813822649,2031.9093106557696,2005.0030357121386,2005.0030357121386
CHN,agriculture,synthetic-fertilizer-application,,10624775,Anyang,1682.7547627502297,1962.8732317309887,1991.1126828405293,1991.1126828405293
CHN,agriculture,synthetic-fertilizer-application,,10624487,Anqing,1705.9908505587093,2017.1173668260096,1988.2081546796492,1988.2081546796492
CHN,agriculture,synthetic-fertilizer-application,,10624862,Huai'an,1696.855125010249,1990.8661343202093,1985.4555838596398,1985.4555838596398
