iso3_country,sector,subsector,asset_type,asset_id,asset_name,2021,2022,2023,2024
TKM,buildings,residential-onsite-fuel-usage,,1371476,Türkmenabat,8064.437822827288,7874.660325112145,7896.840909870912,7896.84090987091
IND,buildings,residential-onsite-fuel-usage,,1308177,Nadia,7675.625278510997,7833.338939323093,7877.986168210953,7877.986168210953
ETH,buildings,residential-onsite-fuel-usage,,1296452,Misraq Shewa,7499.591213254276,7501.873678840859,7869.4519861777435,7869.4519861777435
NPL,buildings,residential-onsite-fuel-usage,,1335888,Gandaki,7530.195352336387,7608.483768196448,7852.952821518312,7852.952821518311
MMR,buildings,residential-onsite-fuel-usage,,1329023,Meiktila,7678.8223744367515,7760.9732566509265,7847.961754472715,7847.961754472714
IND,fossil-fuel-operations,oil-and-gas-refining,Deep Conversion,3143912,RPL (Reliance Petroleum Limited) Jamnagar Refinery,7366.733067311175,7637.95926198263,7826.727223607263,7826.727223607263
TWN,fossil-fuel-operations,oil-and-gas-refining,Deep Conversion,3144132,Formosa Mailiao Refinery,6725.8557910171,7893.993305039138,7812.058711734085,7812.058711734085
IND,buildings,residential-onsite-fuel-usage,,1305512,Chittoor,7398.872280585701,7564.264818011884,7784.558666095756,7784.558666095756
CHL,buildings,residential-onsite-fuel-usage,,1281136,Santiago,8127.873462847274,7745.3879925096135,7779.600713593797,7779.600713593796
IND,buildings,residential-onsite-fuel-usage,,1308171,Hugli,7563.188606362505,7704.48644485737,7755.9373886682715,7755.937388668271
MMR,buildings,residential-onsite-fuel-usage,,1329037,Katha,7584.958326027074,7674.365902800114,7745.17285260403,7745.172852604029
IND,buildings,residential-onsite-fuel-usage,,1305511,Anantapur,7380.779068257805,7553.523047113483,7732.94124484799,7732.941244847991
IND,buildings,residential-onsite-fuel-usage,,1308087,Bareilly,7317.677464120589,7495.544821316994,7714.928121669229,7714.928121669229
ITA,buildings,residential-onsite-fuel-usage,,1308818,Roma,7989.906646028121,7688.407829111033,7707.587584787115,7707.587584787116
ZAF,buildings,residential-onsite-fuel-usage,,1392800,City of Cape Town,7788.090855023522,7623.017614126003,7649.642010021286,7649.642010021286
MMR,buildings,residential-onsite-fuel-usage,,1329026,Yamethin,7509.543917130395,7569.786831511179,7648.853267971962,7648.853267971962
GAB,buildings,residential-onsite-fuel-usage,,1296715,Komo-Mondah,7752.973108573716,7540.443466291027,7631.705077863332,7631.705077863332
IND,buildings,residential-onsite-fuel-usage,,1305797,Malappuram,7369.063559789506,7487.95530280331,7593.325407390031,7593.325407390032
MLI,buildings,residential-onsite-fuel-usage,,1326900,Kati,7373.643049513362,7477.137601497209,7585.607496413147,7585.607496413147
TKM,buildings,residential-onsite-fuel-usage,,1371484,Sakarçäge,7752.319244306911,7530.525970859769,7565.074197176593,7565.074197176592
IND,buildings,residential-onsite-fuel-usage,,1308180,Purba Medinipur,7232.74194306985,7356.095786086833,7552.201069563191,7552.201069563191
IND,buildings,residential-onsite-fuel-usage,,1308075,Allahabad,7131.651924086265,7278.294427931955,7531.806126145108,7531.806126145108
CHN,buildings,residential-onsite-fuel-usage,,1281243,Shijiazhuang,7487.198960630804,7384.048440938412,7461.463744058359,7461.463744058359
IND,buildings,residential-onsite-fuel-usage,,1305592,Madhubani,7246.290739694453,7365.299985294969,7450.192836387398,7450.192836387397
IND,buildings,residential-onsite-fuel-usage,,1308030,Kancheepuram,7250.5022817733,7376.497012000811,7443.881769542034,7443.881769542034
IND,buildings,residential-onsite-fuel-usage,,1305516,Kurnool,7148.921698336318,7311.902665325184,7443.102159064825,7443.102159064824
MLI,buildings,residential-onsite-fuel-usage,,1326881,Bamako,7354.110920546015,7419.983558344432,7435.363023934529,7435.363023934529
MMR,buildings,residential-onsite-fuel-usage,,1329045,Kyaukme,7259.090601172742,7356.230838766594,7418.0086833044625,7418.0086833044625
